callID,rec,trj,T,RH,c,FS,gain,rawX,rawY,rawZ,distB2Mic,dta,dte,calltype,shape,Az,Elev,RM0,RM1,RM2,RM3,realX,realY,realZ,toad_dist,error_dist,error_dist_percent,Azname,Elname,LoudspeakerPosition,orientation
25,39,5,22.7,22.7,345.5,500000,30,-7.22,3.45,0.08,8,4.4346,4.4114,FM-qCF-6ms,FM-qcF,60,0,8.547,8.091,9.026,8.569,-7.694,3.721,-0.014,8.0023,-0.5447,-6.372996373,Azimuth 60°,Elevation 0°,8.5,Azimuth 60°-Elevation 0°
25,6,5,23,23.5,345.7,500000,30,0.02,2.95,-0.05,2.95,4.3851,4.3766,FM-qCF-6ms,FM-qcF,0,0,2.997,3.049,3.052,3.069,-0.009,2.996,-0.064,2.9505,-0.0465,-1.551551552,Azimuth 0°,Elevation 0°,3,Azimuth 0°-Elevation 0°
25,9,5,23.1,23.3,345.8,500000,30,-1.56,2.48,-0.02,2.93,4.425,4.4165,FM-qCF-6ms,FM-qcF,30,0,3.003,2.78,3.323,3.061,-1.593,2.545,0.007,2.9299,-0.0731,-2.434232434,Azimuth 30°,Elevation 0°,3,Azimuth 30°-Elevation 0°
25,21,5,23.6,22.5,346.1,500000,30,-4.01,1.74,0.12,4.37,4.4214,4.4088,FM-qCF-6ms,FM-qcF,60,0,4.542,4.096,5.037,4.56,-4.132,1.879,0.163,4.3729,-0.1691,-3.723029502,Azimuth 60°,Elevation 0°,4.5,Azimuth 60°-Elevation 0°
25,33,5,23,23.4,345.7,500000,30,-0.12,8.04,-0.24,8.04,4.416,4.3927,FM-qCF-6ms,FM-qcF,0,0,8.503,8.514,8.525,8.564,-0.09,8.484,-0.568,8.0445,-0.4585,-5.392214513,Azimuth 0°,Elevation 0°,8.5,Azimuth 0°-Elevation 0°
25,14,5,24.1,21.8,346.4,500000,30,-2.61,0.66,-1.27,2.98,4.403,4.3944,FM-qCF-6ms,FM-qcF,60,60,3.053,2.476,3.418,3.335,-2.669,0.868,-1.201,2.9767,-0.0763,-2.499181133,Azimuth 60°,Elevation 60°,3,Azimuth 60°-Elevation 60°
25,27,5,23,23,345.7,500000,30,-3.2,4.94,-0.02,5.89,4.4016,4.3846,FM-qCF-6ms,FM-qcF,30,0,5.999,5.746,6.341,6.043,-3.458,4.9,-0.142,5.8859,-0.1131,-1.885314219,Azimuth 30°,Elevation 0°,6,Azimuth 30°-Elevation 0°
25,22,5,23.6,22.5,346.1,500000,30,-3.98,1.56,-0.87,4.36,4.4017,4.3891,FM-qCF-6ms,FM-qcF,60,30,4.58,4.059,5.014,4.746,-4.166,1.626,-0.99,4.3624,-0.2176,-4.751091703,Azimuth 60°,Elevation 30°,4.5,Azimuth 60°-Elevation 30°
25,55,5,22.5,21.9,345.4,500000,30,-5.07,8.18,-0.1,9.62,4.4297,4.4018,FM-qCF-6ms,FM-qcF,30,0,10.022,9.759,10.307,10.05,-5.287,8.513,-0.168,9.6243,-0.3977,-3.968269806,Azimuth 30°,Elevation 0°,10,Azimuth 30°-Elevation 0°
25,31,5,23,23.4,345.7,500000,30,-5.44,2.11,-1.25,5.97,4.4104,4.3931,FM-qCF-6ms,FM-qcF,60,30,6.082,5.554,6.507,6.228,-5.526,2.24,-1.198,5.9673,-0.1147,-1.885892798,Azimuth 60°,Elevation 30°,6,Azimuth 60°-Elevation 30°
25,35,5,23,22.9,345.7,500000,30,-0.34,3.98,-8.06,9,4.4231,4.397,FM-qCF-6ms,FM-qcF,0,60,8.702,8.43,8.471,9.243,-0.333,3.863,-7.79,8.9955,0.2935,3.372787865,Azimuth 0°,Elevation 60°,8.5,Azimuth 0°-Elevation 60°
25,24,5,22.8,23.2,345.6,500000,30,-0.07,5.99,-0.17,5.99,4.4039,4.3865,FM-qCF-6ms,FM-qcF,0,0,5.999,6.026,6.018,6.048,0.046,5.996,-0.192,5.9928,-0.0062,-0.103350558,Azimuth 0°,Elevation 0°,6,Azimuth 0°-Elevation 0°
25,28,5,23,23,345.7,500000,30,-3.26,4.2,-2.7,5.96,4.4284,4.4111,FM-qCF-6ms,FM-qcF,30,30,6.084,5.682,6.26,6.382,-3.318,4.265,-2.796,5.963,-0.121,-1.988823143,Azimuth 30°,Elevation 30°,6,Azimuth 30°-Elevation 30°
25,36,5,23,22.9,345.7,500000,30,-4.43,7.15,0.05,8.41,4.4222,4.3979,FM-qCF-6ms,FM-qcF,30,0,8.503,8.249,8.792,8.528,-4.449,7.246,-0.055,8.4113,-0.0917,-1.078442903,Azimuth 30°,Elevation 0°,8.5,Azimuth 30°-Elevation 0°
25,59,5,22.4,21.7,345.4,500000,30,-8.37,3.97,0.03,9.26,4.4398,4.413,FM-qCF-6ms,FM-qcF,60,0,10.065,9.593,10.542,10.089,-9.187,4.111,-0.103,9.2638,-0.8012,-7.960258321,Azimuth 60°,Elevation 0°,10,Azimuth 60°-Elevation 0°
25,60,5,22.4,21.7,345.4,500000,30,-8.41,3.39,-2.02,9.29,4.429,4.4021,FM-qCF-6ms,FM-qcF,60,30,10.106,9.576,10.521,10.256,-9.131,3.704,-2.245,9.2898,-0.8162,-8.076390263,Azimuth 60°,Elevation 30°,10,Azimuth 60°-Elevation 30°
25,57,5,22.4,21.7,345.4,500000,30,-5.47,4.04,-7.63,10.22,4.4319,4.4024,FM-qCF-6ms,FM-qcF,30,60,10.185,9.692,10.259,10.645,-5.439,3.886,-7.685,10.2205,0.0355,0.348551792,Azimuth 30°,Elevation 60°,10,Azimuth 30°-Elevation 60°
25,41,5,22.5,22.7,345.4,500000,30,-7.8,1.86,-3.22,8.64,4.4343,4.4093,FM-qCF-6ms,FM-qcF,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.6411,0.0101,0.117020044,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
25,19,5,23.6,22.5,346.1,500000,30,-2.63,3.14,-2.01,4.56,4.382,4.3688,FM-qCF-6ms,FM-qcF,30,30,4.59,4.185,4.793,4.886,-2.624,3.167,-2.037,4.5625,-0.0275,-0.59912854,Azimuth 30°,Elevation 30°,4.5,Azimuth 30°-Elevation 30°
26,7,6,23.1,23.3,345.8,500000,30,-0.03,2.64,-1.57,3.07,4.6296,4.6207,FM-qCF-9ms,FM-qcF,0,30,3.088,2.98,2.999,3.43,-0.055,2.666,-1.558,3.0717,-0.0163,-0.527849741,Azimuth 0°,Elevation 30°,3,Azimuth 0°-Elevation 30°
26,40,6,22.5,22.7,345.4,500000,30,-7.63,3.16,-1.75,8.44,4.6286,4.6041,FM-qCF-9ms,FM-qcF,60,30,8.584,8.06,9.002,8.733,-7.727,3.249,-1.85,8.4419,-0.1421,-1.655405405,Azimuth 60°,Elevation 30°,8.5,Azimuth 60°-Elevation 30°
26,19,6,23.6,22.5,346.1,500000,30,-2.61,3.12,-1.99,4.53,4.5884,4.5753,FM-qCF-9ms,FM-qcF,30,30,4.59,4.185,4.793,4.886,-2.624,3.167,-2.037,4.5284,-0.0616,-1.34204793,Azimuth 30°,Elevation 30°,4.5,Azimuth 30°-Elevation 30°
26,27,6,23,23,345.7,500000,30,-3.2,4.94,-0.02,5.89,4.6081,4.5911,FM-qCF-9ms,FM-qcF,30,0,5.999,5.746,6.341,6.043,-3.458,4.9,-0.142,5.8859,-0.1131,-1.885314219,Azimuth 30°,Elevation 0°,6,Azimuth 30°-Elevation 0°
26,35,6,23,22.9,345.7,500000,30,-0.35,4.13,-8.37,9.34,4.6296,4.6026,FM-qCF-9ms,FM-qcF,0,60,8.702,8.43,8.471,9.243,-0.333,3.863,-7.79,9.34,0.638,7.331647897,Azimuth 0°,Elevation 60°,8.5,Azimuth 0°-Elevation 60°
26,31,6,23,23.4,345.7,500000,30,-5.36,2.07,-1.23,5.88,4.6169,4.5999,FM-qCF-9ms,FM-qcF,60,30,6.082,5.554,6.507,6.228,-5.526,2.24,-1.198,5.876,-0.206,-3.387043736,Azimuth 60°,Elevation 30°,6,Azimuth 60°-Elevation 30°
26,37,6,22.7,22.7,345.5,500000,30,-4.61,6.24,-3.86,8.66,4.6116,4.5865,FM-qCF-9ms,FM-qcF,30,30,8.586,8.187,8.745,8.873,-4.542,6.17,-3.876,8.6654,0.0794,0.924761239,Azimuth 30°,Elevation 30°,8.5,Azimuth 30°-Elevation 30°
26,36,6,23,22.9,345.7,500000,30,-4.42,7.16,0.04,8.41,4.6289,4.6045,FM-qCF-9ms,FM-qcF,30,0,8.503,8.249,8.792,8.528,-4.449,7.246,-0.055,8.4145,-0.0885,-1.040809126,Azimuth 30°,Elevation 0°,8.5,Azimuth 30°-Elevation 0°
26,42,6,22.5,22.7,345.4,500000,30,-7.32,1.79,-3.02,8.12,4.618,4.5945,FM-qCF-9ms,FM-qcF,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.1183,-0.5127,-5.940215502,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
26,33,6,23,23.4,345.7,500000,30,-0.12,8.04,-0.24,8.04,4.6225,4.5993,FM-qCF-9ms,FM-qcF,0,0,8.503,8.514,8.525,8.564,-0.09,8.484,-0.568,8.0445,-0.4585,-5.392214513,Azimuth 0°,Elevation 0°,8.5,Azimuth 0°-Elevation 0°
26,13,6,24.1,21.8,346.4,500000,30,-2.61,1.19,-0.72,2.96,4.6199,4.6114,FM-qCF-9ms,FM-qcF,60,30,3,2.482,3.419,3.207,-2.658,1.157,-0.771,2.9575,-0.0425,-1.416666667,Azimuth 60°,Elevation 30°,3,Azimuth 60°-Elevation 30°
26,26,6,23,23,345.7,500000,30,-0.21,3.01,-5.69,6.44,4.6163,4.5977,FM-qCF-9ms,FM-qcF,0,60,6.194,5.933,5.969,6.731,-0.206,2.872,-5.484,6.4405,0.2465,3.979657733,Azimuth 0°,Elevation 60°,6,Azimuth 0°-Elevation 60°
26,16,6,24.7,21.1,346.7,500000,30,-0.2,3.98,-2.39,4.65,4.616,4.6026,FM-qCF-9ms,FM-qcF,0,30,4.596,4.458,4.501,4.932,-0.185,3.935,-2.368,4.6468,0.0508,1.105308964,Azimuth 0°,Elevation 30°,4.5,Azimuth 0°-Elevation 30°
26,20,6,23.6,22.5,346.1,500000,30,-2.66,1.77,-3.4,4.67,4.6178,4.6043,FM-qCF-9ms,FM-qcF,30,60,4.663,4.163,4.765,5.118,-2.584,1.857,-3.409,4.6657,0.0027,0.057902638,Azimuth 30°,Elevation 60°,4.5,Azimuth 30°-Elevation 60°
26,29,6,23,23,345.7,500000,30,-3.52,2.46,-4.79,6.43,4.6081,4.5895,FM-qCF-9ms,FM-qcF,30,60,6.168,5.67,6.255,6.629,-3.354,2.342,-4.616,6.4332,0.2652,4.299610895,Azimuth 30°,Elevation 60°,6,Azimuth 30°-Elevation 60°
26,10,6,23.1,23.3,345.8,500000,30,-1.6,2.19,-1.35,3.03,4.625,4.6162,FM-qCF-9ms,FM-qcF,30,30,3.08,2.713,3.274,3.396,-1.615,2.214,-1.405,3.0296,-0.0504,-1.636363636,Azimuth 30°,Elevation 30°,3,Azimuth 30°-Elevation 30°
26,6,6,23,23.5,345.7,500000,30,0.02,2.95,-0.05,2.95,4.5914,4.5828,FM-qCF-9ms,FM-qcF,0,0,2.997,3.049,3.052,3.069,-0.009,2.996,-0.064,2.9505,-0.0465,-1.551551552,Azimuth 0°,Elevation 0°,3,Azimuth 0°-Elevation 0°
26,24,6,22.8,23.2,345.6,500000,30,-0.07,5.99,-0.17,5.99,4.6103,4.593,FM-qCF-9ms,FM-qcF,0,0,5.999,6.026,6.018,6.048,0.046,5.996,-0.192,5.9928,-0.0062,-0.103350558,Azimuth 0°,Elevation 0°,6,Azimuth 0°-Elevation 0°
26,22,6,23.6,22.5,346.1,500000,30,-3.98,1.56,-0.87,4.36,4.6081,4.5955,FM-qCF-9ms,FM-qcF,60,30,4.58,4.059,5.014,4.746,-4.166,1.626,-0.99,4.3624,-0.2176,-4.751091703,Azimuth 60°,Elevation 30°,4.5,Azimuth 60°-Elevation 30°
26,15,6,24.7,21.1,346.7,500000,30,-0.13,4.41,-0.09,4.41,4.6354,4.6227,FM-qCF-9ms,FM-qcF,0,0,4.507,4.522,4.555,4.56,-0.144,4.504,-0.1,4.4128,-0.0942,-2.090082095,Azimuth 0°,Elevation 0°,4.5,Azimuth 0°-Elevation 0°
26,54,6,22.5,21.9,345.4,500000,30,-0.05,4.79,-9.3,10.46,4.6372,4.607,FM-qCF-9ms,FM-qcF,0,60,10.217,9.963,9.966,10.752,-0.029,4.744,-9.049,10.4612,0.2442,2.39013409,Azimuth 0°,Elevation 60°,10,Azimuth 0°-Elevation 60°
26,32,6,23,23.4,345.7,500000,30,-5.59,1.09,-2.28,6.14,4.6467,4.629,FM-qCF-9ms,FM-qcF,60,60,6.128,5.545,6.508,6.371,-5.58,1.198,-2.231,6.1347,0.0067,0.109334204,Azimuth 60°,Elevation 60°,6,Azimuth 60°-Elevation 60°
26,52,6,22.5,21.9,345.4,500000,30,0.1,9.77,-0.2,9.77,4.6469,4.6186,FM-qCF-9ms,FM-qcF,0,0,10.021,10.039,10.021,10.049,0.174,10.018,-0.168,9.7726,-0.2484,-2.478794531,Azimuth 0°,Elevation 0°,10,Azimuth 0°-Elevation 0°
26,30,6,23,23.4,345.7,500000,30,-5.21,2.35,0.05,5.72,4.6283,4.6118,FM-qCF-9ms,FM-qcF,60,0,6.042,5.586,6.53,6.074,-5.499,2.504,-0.023,5.7157,-0.3263,-5.400529626,Azimuth 60°,Elevation 0°,6,Azimuth 60°-Elevation 0°
26,12,6,22.4,23.9,345.4,500000,30,-2.61,1.31,0.05,2.92,4.5875,4.5791,FM-qCF-9ms,FM-qcF,60,0,3.04,2.614,3.532,3.094,-2.713,1.372,0.024,2.9207,-0.1193,-3.924342105,Azimuth 60°,Elevation 0°,3,Azimuth 60°-Elevation 0°
26,61,6,22.4,21.7,345.4,500000,30,-8.52,1.9,-3.58,9.44,4.739,4.7115,FM-qCF-9ms,FM-qcF,60,60,10.151,9.569,10.519,10.397,-9.175,1.887,-3.912,9.4349,-0.7161,-7.054477391,Azimuth 60°,Elevation 60°,10,Azimuth 60°-Elevation 60°
26,38,6,22.7,22.7,345.5,500000,30,-5.01,3.83,-7.01,9.43,4.6373,4.61,FM-qCF-9ms,FM-qcF,30,60,8.671,8.18,8.743,9.122,-4.581,3.662,-6.387,9.4292,0.7582,8.744089494,Azimuth 30°,Elevation 60°,8.5,Azimuth 30°-Elevation 60°
26,41,6,22.5,22.7,345.4,500000,30,-7.63,1.81,-3.14,8.45,4.6409,4.6165,FM-qCF-9ms,FM-qcF,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.447,-0.184,-2.131850307,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
26,9,6,23.1,23.3,345.8,500000,30,-1.56,2.48,-0.02,2.93,4.6313,4.6229,FM-qCF-9ms,FM-qcF,30,0,3.003,2.78,3.323,3.061,-1.593,2.545,0.007,2.9299,-0.0731,-2.434232434,Azimuth 30°,Elevation 0°,3,Azimuth 30°-Elevation 0°
26,34,6,23,22.9,345.7,500000,30,-0.25,7.79,-4.77,9.14,4.6337,4.6072,FM-qCF-9ms,FM-qcF,0,30,8.593,8.443,8.47,8.919,-0.22,7.343,-4.457,9.1378,0.5448,6.340044222,Azimuth 0°,Elevation 30°,8.5,Azimuth 0°-Elevation 30°
26,23,6,22.8,23.2,345.6,500000,30,-4.13,0.85,-1.7,4.55,4.5794,4.5663,FM-qCF-9ms,FM-qcF,60,60,4.628,4.044,5.011,4.88,-4.21,0.904,-1.697,4.5464,-0.0816,-1.76318064,Azimuth 60°,Elevation 60°,4.5,Azimuth 60°-Elevation 60°
26,21,6,23.6,22.5,346.1,500000,30,-4.01,1.74,0.12,4.37,4.6278,4.6152,FM-qCF-9ms,FM-qcF,60,0,4.542,4.096,5.037,4.56,-4.132,1.879,0.163,4.3729,-0.1691,-3.723029502,Azimuth 60°,Elevation 0°,4.5,Azimuth 60°-Elevation 0°
26,17,6,24.7,21.1,346.7,500000,30,-0.24,2.26,-4.26,4.83,4.6292,4.6152,FM-qCF-9ms,FM-qcF,0,60,4.701,4.437,4.497,5.232,-0.258,2.294,-4.095,4.8283,0.1273,2.707934482,Azimuth 0°,Elevation 60°,4.5,Azimuth 0°-Elevation 60°
26,60,6,22.4,21.7,345.4,500000,30,-8.41,3.39,-2.02,9.29,4.6358,4.6089,FM-qCF-9ms,FM-qcF,60,30,10.106,9.576,10.521,10.256,-9.131,3.704,-2.245,9.2898,-0.8162,-8.076390263,Azimuth 60°,Elevation 30°,10,Azimuth 60°-Elevation 30°
26,39,6,22.7,22.7,345.5,500000,30,-7.09,3.37,0.08,7.85,4.6412,4.6185,FM-qCF-9ms,FM-qcF,60,0,8.547,8.091,9.026,8.569,-7.694,3.721,-0.014,7.8506,-0.6964,-8.147888148,Azimuth 60°,Elevation 0°,8.5,Azimuth 60°-Elevation 0°
26,25,6,23,23,345.7,500000,30,-0.16,5.27,-3.26,6.2,4.6379,4.62,FM-qCF-9ms,FM-qcF,0,30,6.089,5.949,5.973,6.432,-0.138,5.129,-3.279,6.1989,0.1099,1.804894071,Azimuth 0°,Elevation 30°,6,Azimuth 0°-Elevation 30°
26,11,6,22.4,23.9,345.4,500000,30,-1.66,1.29,-2.4,3.19,4.6059,4.5967,FM-qCF-9ms,FM-qcF,30,60,3.168,2.695,3.271,3.643,-1.652,1.251,-2.396,3.1906,0.0226,0.713383838,Azimuth 30°,Elevation 60°,3,Azimuth 30°-Elevation 60°
26,57,6,22.4,21.7,345.4,500000,30,-5.36,3.95,-7.46,10,4.6387,4.6097,FM-qCF-9ms,FM-qcF,30,60,10.185,9.692,10.259,10.645,-5.439,3.886,-7.685,9.9992,-0.1858,-1.82425135,Azimuth 30°,Elevation 60°,10,Azimuth 30°-Elevation 60°
26,55,6,22.5,21.9,345.4,500000,30,-5.07,8.18,-0.1,9.62,4.6364,4.6085,FM-qCF-9ms,FM-qcF,30,0,10.022,9.759,10.307,10.05,-5.287,8.513,-0.168,9.6243,-0.3977,-3.968269806,Azimuth 30°,Elevation 0°,10,Azimuth 30°-Elevation 0°
26,53,6,22.5,21.9,345.4,500000,30,0,9.16,-5.62,10.75,4.6466,4.6155,FM-qCF-9ms,FM-qcF,0,30,10.1,9.969,9.971,10.441,-0.019,8.447,-5.537,10.7466,0.6466,6.401980198,Azimuth 0°,Elevation 30°,10,Azimuth 0°-Elevation 30°
26,18,6,23.6,22.5,346.1,500000,30,-2.51,3.63,-0.03,4.41,4.6126,4.5998,FM-qCF-9ms,FM-qcF,30,0,4.513,4.247,4.836,4.559,-2.572,3.708,-0.048,4.4134,-0.0996,-2.206957678,Azimuth 30°,Elevation 0°,4.5,Azimuth 30°-Elevation 0°
26,56,6,22.4,21.7,345.4,500000,30,-5.2,7.07,-4.21,9.73,4.6403,4.6121,FM-qCF-9ms,FM-qcF,30,30,10.099,9.703,10.26,10.377,-5.346,7.326,-4.444,9.7339,-0.3651,-3.615209427,Azimuth 30°,Elevation 30°,10,Azimuth 30°-Elevation 30°
26,14,6,24.1,21.8,346.4,500000,30,-2.61,0.66,-1.27,2.98,4.6094,4.6008,FM-qCF-9ms,FM-qcF,60,60,3.053,2.476,3.418,3.335,-2.669,0.868,-1.201,2.9767,-0.0763,-2.499181133,Azimuth 60°,Elevation 60°,3,Azimuth 60°-Elevation 60°
26,8,6,23.1,23.3,345.8,500000,30,-0.06,1.47,-2.88,3.23,4.5992,4.5898,FM-qCF-9ms,FM-qcF,0,60,3.194,2.967,2.992,3.743,-0.072,1.392,-2.874,3.234,0.04,1.252348153,Azimuth 0°,Elevation 60°,3,Azimuth 0°-Elevation 60°
26,59,6,22.4,21.7,345.4,500000,30,-8.37,3.97,0.03,9.26,4.6465,4.6197,FM-qCF-9ms,FM-qcF,60,0,10.065,9.593,10.542,10.089,-9.187,4.111,-0.103,9.2638,-0.8012,-7.960258321,Azimuth 60°,Elevation 0°,10,Azimuth 60°-Elevation 0°
26,28,6,23,23,345.7,500000,30,-3.26,4.2,-2.7,5.96,4.6348,4.6175,FM-qCF-9ms,FM-qcF,30,30,6.084,5.682,6.26,6.382,-3.318,4.265,-2.796,5.963,-0.121,-1.988823143,Azimuth 30°,Elevation 30°,6,Azimuth 30°-Elevation 30°
27,14,6,24.1,21.8,346.4,500000,30,-2.64,0.67,-1.28,3.01,4.7184,4.7097,FM-qCF-9ms,FM-qcF,60,60,3.053,2.476,3.418,3.335,-2.669,0.868,-1.201,3.0095,-0.0435,-1.424828038,Azimuth 60°,Elevation 60°,3,Azimuth 60°-Elevation 60°
27,11,6,22.4,23.9,345.4,500000,30,-1.66,1.29,-2.4,3.19,4.7149,4.7057,FM-qCF-9ms,FM-qcF,30,60,3.168,2.695,3.271,3.643,-1.652,1.251,-2.396,3.1906,0.0226,0.713383838,Azimuth 30°,Elevation 60°,3,Azimuth 30°-Elevation 60°
27,61,6,22.4,21.7,345.4,500000,30,-8.95,1.95,-3.76,9.9,4.848,4.8196,FM-qCF-9ms,FM-qcF,60,60,10.151,9.569,10.519,10.397,-9.175,1.887,-3.912,9.9016,-0.2494,-2.456900798,Azimuth 60°,Elevation 60°,10,Azimuth 60°-Elevation 60°
27,32,6,23,23.4,345.7,500000,30,-5.59,1.09,-2.28,6.14,4.7559,4.7381,FM-qCF-9ms,FM-qcF,60,60,6.128,5.545,6.508,6.371,-5.58,1.198,-2.231,6.1347,0.0067,0.109334204,Azimuth 60°,Elevation 60°,6,Azimuth 60°-Elevation 60°
27,34,6,23,22.9,345.7,500000,30,-0.25,7.79,-4.77,9.14,4.7425,4.7161,FM-qCF-9ms,FM-qcF,0,30,8.593,8.443,8.47,8.919,-0.22,7.343,-4.457,9.1378,0.5448,6.340044222,Azimuth 0°,Elevation 30°,8.5,Azimuth 0°-Elevation 30°
27,28,6,23,23,345.7,500000,30,-3.26,4.2,-2.7,5.96,4.7439,4.7267,FM-qCF-9ms,FM-qcF,30,30,6.084,5.682,6.26,6.382,-3.318,4.265,-2.796,5.963,-0.121,-1.988823143,Azimuth 30°,Elevation 30°,6,Azimuth 30°-Elevation 30°
27,31,6,23,23.4,345.7,500000,30,-5.29,2.06,-1.21,5.8,4.726,4.7092,FM-qCF-9ms,FM-qcF,60,30,6.082,5.554,6.507,6.228,-5.526,2.24,-1.198,5.8045,-0.2775,-4.562643867,Azimuth 60°,Elevation 30°,6,Azimuth 60°-Elevation 30°
27,54,6,22.5,21.9,345.4,500000,30,-0.05,4.76,-9.3,10.45,4.7474,4.7171,FM-qCF-9ms,FM-qcF,0,60,10.217,9.963,9.966,10.752,-0.029,4.744,-9.049,10.4475,0.2305,2.256043848,Azimuth 0°,Elevation 60°,10,Azimuth 0°-Elevation 60°
27,24,6,22.8,23.2,345.6,500000,30,-0.07,6.04,-0.16,6.04,4.7193,4.7019,FM-qCF-9ms,FM-qcF,0,0,5.999,6.026,6.018,6.048,0.046,5.996,-0.192,6.0425,0.0435,0.725120853,Azimuth 0°,Elevation 0°,6,Azimuth 0°-Elevation 0°
27,39,6,22.7,22.7,345.5,500000,30,-7.09,3.37,0.08,7.85,4.7501,4.7274,FM-qCF-9ms,FM-qcF,60,0,8.547,8.091,9.026,8.569,-7.694,3.721,-0.014,7.8506,-0.6964,-8.147888148,Azimuth 60°,Elevation 0°,8.5,Azimuth 60°-Elevation 0°
27,38,6,22.7,22.7,345.5,500000,30,-5.01,3.83,-7.01,9.43,4.7463,4.719,FM-qCF-9ms,FM-qcF,30,60,8.671,8.18,8.743,9.122,-4.581,3.662,-6.387,9.4292,0.7582,8.744089494,Azimuth 30°,Elevation 60°,8.5,Azimuth 30°-Elevation 60°
27,60,6,22.4,21.7,345.4,500000,30,-8.6,3.46,-2.06,9.5,4.7448,4.7173,FM-qCF-9ms,FM-qcF,60,30,10.106,9.576,10.521,10.256,-9.131,3.704,-2.245,9.4961,-0.6099,-6.035028696,Azimuth 60°,Elevation 30°,10,Azimuth 60°-Elevation 30°
27,23,6,22.8,23.2,345.6,500000,30,-4.13,0.85,-1.7,4.55,4.6884,4.6753,FM-qCF-9ms,FM-qcF,60,60,4.628,4.044,5.011,4.88,-4.21,0.904,-1.697,4.5464,-0.0816,-1.76318064,Azimuth 60°,Elevation 60°,4.5,Azimuth 60°-Elevation 60°
27,12,6,22.4,23.9,345.4,500000,30,-2.61,1.31,0.05,2.92,4.6965,4.688,FM-qCF-9ms,FM-qcF,60,0,3.04,2.614,3.532,3.094,-2.713,1.372,0.024,2.9207,-0.1193,-3.924342105,Azimuth 60°,Elevation 0°,3,Azimuth 60°-Elevation 0°
27,41,6,22.5,22.7,345.4,500000,30,-7.8,1.86,-3.22,8.64,4.75,4.725,FM-qCF-9ms,FM-qcF,60,60,8.631,8.052,9.001,8.876,-7.78,1.799,-3.274,8.6411,0.0101,0.117020044,Azimuth 60°,Elevation 60°,8.5,Azimuth 60°-Elevation 60°
27,20,6,23.6,22.5,346.1,500000,30,-2.66,1.77,-3.4,4.67,4.7267,4.7132,FM-qCF-9ms,FM-qcF,30,60,4.663,4.163,4.765,5.118,-2.584,1.857,-3.409,4.6657,0.0027,0.057902638,Azimuth 30°,Elevation 60°,4.5,Azimuth 30°-Elevation 60°
27,35,6,23,22.9,345.7,500000,30,-0.36,4.23,-8.54,9.54,4.7387,4.7111,FM-qCF-9ms,FM-qcF,0,60,8.702,8.43,8.471,9.243,-0.333,3.863,-7.79,9.537,0.835,9.595495288,Azimuth 0°,Elevation 60°,8.5,Azimuth 0°-Elevation 60°
27,16,6,24.7,21.1,346.7,500000,30,-0.2,3.98,-2.39,4.65,4.725,4.7116,FM-qCF-9ms,FM-qcF,0,30,4.596,4.458,4.501,4.932,-0.185,3.935,-2.368,4.6468,0.0508,1.105308964,Azimuth 0°,Elevation 30°,4.5,Azimuth 0°-Elevation 30°
27,25,6,23,23,345.7,500000,30,-0.16,5.27,-3.26,6.2,4.747,4.729,FM-qCF-9ms,FM-qcF,0,30,6.089,5.949,5.973,6.432,-0.138,5.129,-3.279,6.1989,0.1099,1.804894071,Azimuth 0°,Elevation 30°,6,Azimuth 0°-Elevation 30°
27,7,6,23.1,23.3,345.8,500000,30,-0.03,2.64,-1.57,3.07,4.7385,4.7297,FM-qCF-9ms,FM-qcF,0,30,3.088,2.98,2.999,3.43,-0.055,2.666,-1.558,3.0717,-0.0163,-0.527849741,Azimuth 0°,Elevation 30°,3,Azimuth 0°-Elevation 30°
27,27,6,23,23,345.7,500000,30,-3.2,4.94,-0.02,5.89,4.7171,4.7001,FM-qCF-9ms,FM-qcF,30,0,5.999,5.746,6.341,6.043,-3.458,4.9,-0.142,5.8859,-0.1131,-1.885314219,Azimuth 30°,Elevation 0°,6,Azimuth 30°-Elevation 0°
27,30,6,23,23.4,345.7,500000,30,-5.21,2.35,0.05,5.72,4.7374,4.7208,FM-qCF-9ms,FM-qcF,60,0,6.042,5.586,6.53,6.074,-5.499,2.504,-0.023,5.7157,-0.3263,-5.400529626,Azimuth 60°,Elevation 0°,6,Azimuth 60°-Elevation 0°
27,59,6,22.4,21.7,345.4,500000,30,-8.37,3.99,0.02,9.27,4.7554,4.7285,FM-qCF-9ms,FM-qcF,60,0,10.065,9.593,10.542,10.089,-9.187,4.111,-0.103,9.2724,-0.7926,-7.874813711,Azimuth 60°,Elevation 0°,10,Azimuth 60°-Elevation 0°
27,18,6,23.6,22.5,346.1,500000,30,-2.51,3.63,-0.03,4.41,4.7216,4.7088,FM-qCF-9ms,FM-qcF,30,0,4.513,4.247,4.836,4.559,-2.572,3.708,-0.048,4.4134,-0.0996,-2.206957678,Azimuth 30°,Elevation 0°,4.5,Azimuth 30°-Elevation 0°
